GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
6013,"Contra Costa, CA",87,Natural resources and mining,459237,568031,606286,(D),(D),(D),(D),(D),(D),(D)
6013,"Contra Costa, CA",88,Trade,4869686,4833662,5048498,5553556,6289787,6855197,6739943,6677691,6624540,6881100
6013,"Contra Costa, CA",89,Transportation and utilities,2693792,2845465,3183860,(D),(D),(D),(D),(D),(D),(D)
6013,"Contra Costa, CA",90,Manufacturing and information,20334104,17971258,17809362,16021306,18277406,16304199,11891403,15218061,17877318,16659886
6013,"Contra Costa, CA",91,Private goods-producing industries 2/,19745763,17220100,17378273,(D),(D),(D),(D),(D),(D),(D)
6013,"Contra Costa, CA",92,Private services-providing industries 3/,36111331,37684190,39765504,(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",1,All industry total,733989,765181,762672,769608,797883,828437,862996,878225,911762,983181
6015,"Del Norte, CA",2,  Private industries,466677,484508,481323,486593,510039,519406,544704,578128,603263,670121
6015,"Del Norte, CA",3,"    Agriculture, forestry, fishing and hunting",36563,47827,59918,45901,56195,(D),38050,36161,36152,41622
6015,"Del Norte, CA",6,"    Mining, quarrying, and oil and gas extraction",3556,339,2217,2257,0,(D),0,0,0,0
6015,"Del Norte, CA",10,    Utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",11,    Construction,22132,21414,18474,23339,18997,19022,19635,25135,25501,21174
6015,"Del Norte, CA",12,    Manufacturing,11236,10711,9301,10689,10307,11316,12486,14031,14577,15527
6015,"Del Norte, CA",13,      Durable goods manufacturing,(D),(D),(D),(D),(D),(D),3379,3328,3242,3400
6015,"Del Norte, CA",25,      Nondurable goods manufacturing,(D),(D),(D),(D),(D),(D),9107,10703,11335,12127
6015,"Del Norte, CA",34,    Wholesale trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",35,    Retail trade,52236,52644,50794,53142,53796,56751,57724,61065,62332,66036
6015,"Del Norte, CA",36,    Transportation and warehousing,7293,8240,6685,7015,6029,5831,6407,5837,5619,5976
6015,"Del Norte, CA",45,    Information,10404,10165,8845,8496,7286,8885,9666,10849,10784,11807
6015,"Del Norte, CA",50,"    Finance, insurance, real estate, rental, and leasing",181778,185716,179633,187060,207152,218466,229767,239976,256713,305729
6015,"Del Norte, CA",51,      Finance and insurance,9595,10163,10278,10620,11881,11591,15282,11217,11844,11437
6015,"Del Norte, CA",56,      Real estate and rental and leasing,172182,175553,169355,176440,195271,206875,214486,228760,244868,294292
6015,"Del Norte, CA",59,    Professional and business services,16733,21012,18171,19040,19037,18472,21609,24111,23330,24321
6015,"Del Norte, CA",60,"      Professional, scientific, and technical services",10286,(D),11544,12228,12012,12342,14083,15468,14224,14577
6015,"Del Norte, CA",64,      Management of companies and enterprises,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",65,      Administrative and support and waste management and remediation services,(D),8272,(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",68,"    Educational services, health care, and social assistance",78485,78382,75598,78912,77296,80879,86101,93794,98769,104779
6015,"Del Norte, CA",69,      Educational services,1664,1608,1571,1626,1775,468,(D),(D),(D),(D)
6015,"Del Norte, CA",70,      Health care and social assistance,76820,76774,74028,77287,75521,80411,(D),(D),(D),(D)
6015,"Del Norte, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",26804,27444,30959,30513,33735,38379,43253,45926,47566,50664
6015,"Del Norte, CA",76,"      Arts, entertainment, and recreation",1128,1427,2659,(D),(D),(D),(D),4924,5191,5314
6015,"Del Norte, CA",79,      Accommodation and food services,25676,26017,28300,(D),(D),(D),(D),41003,42375,45351
6015,"Del Norte, CA",82,    Other services (except government and government enterprises),13759,13979,14929,14840,14479,14139,14505,16045,16404,16966
6015,"Del Norte, CA",83,Government and government enterprises,267312,280673,281349,283016,287844,309031,318292,300097,308499,313060
6015,"Del Norte, CA",,Addenda:,,,,,,,,,,
6015,"Del Norte, CA",87,Natural resources and mining,40119,48167,62136,48158,56195,41415,38050,36161,36152,41622
6015,"Del Norte, CA",88,Trade,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",89,Transportation and utilities,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
6015,"Del Norte, CA",90,Manufacturing and information,21640,20876,18146,19186,17594,20202,22152,24879,25361,27334
6015,"Del Norte, CA",91,Private goods-producing industries 2/,73487,80292,89911,82186,85500,71754,70171,75327,76230,78323
6015,"Del Norte, CA",92,Private services-providing industries 3/,393190,404216,391411,404406,424539,447653,474534,502801,527033,591799
6017,"El Dorado, CA",1,All industry total,5833060,6018434,5940344,6248273,6630702,7069998,7690407,8240732,8646858,9302830
6017,"El Dorado, CA",2,  Private industries,4989667,5176906,5104537,5354454,5674938,6063063,6629851,7183534,7564591,8182967
6017,"El Dorado, CA",3,"    Agriculture, forestry, fishing and hunting",11613,11085,(D),30707,31625,39834,21781,20680,21328,22641
6017,"El Dorado, CA",6,"    Mining, quarrying, and oil and gas extraction",7257,6649,8422,6860,9200,8363,7628,3450,4943,6295
6017,"El Dorado, CA",10,    Utilities,227482,340701,(D),145448,119342,89946,263437,337670,200390,329290
6017,"El Dorado, CA",11,    Construction,535239,459628,430678,437781,472291,494511,552885,594840,767069,807606
6017,"El Dorado, CA",12,    Manufacturing,182114,184439,178054,204762,210744,304733,305880,303337,305398,305530
6017,"El Dorado, CA",13,      Durable goods manufacturing,138959,139540,125879,141787,143703,162824,154189,152842,151005,155682
6017,"El Dorado, CA",25,      Nondurable goods manufacturing,43155,44898,52175,62975,67041,141909,151691,150495,154393,149848
6017,"El Dorado, CA",34,    Wholesale trade,138259,154013,(D),162921,161206,163810,153847,149571,157279,165815
6017,"El Dorado, CA",35,    Retail trade,344192,359949,372142,395141,397753,423902,433482,466737,476288,513133
6017,"El Dorado, CA",36,    Transportation and warehousing,35124,32163,29015,32685,32933,35750,41239,39628,42087,49314
6017,"El Dorado, CA",45,    Information,90475,74078,78965,90233,103237,131476,166142,181326,197690,198096
6017,"El Dorado, CA",50,"    Finance, insurance, real estate, rental, and leasing",1751034,1845986,1912767,2071602,2297164,2481793,2572712,2788181,2997827,3272999
6017,"El Dorado, CA",51,      Finance and insurance,403411,452261,507203,551336,655570,711826,669813,763198,811189,664338
6017,"El Dorado, CA",56,      Real estate and rental and leasing,1347624,1393725,1405564,1520266,1641594,1769966,1902899,2024983,2186638,2608661
6017,"El Dorado, CA",59,    Professional and business services,718528,718052,736622,749715,762855,745618,845990,933584,954016,991239
6017,"El Dorado, CA",60,"      Professional, scientific, and technical services",424259,410181,411839,404233,416921,352118,395697,421223,465553,513228
6017,"El Dorado, CA",64,      Management of companies and enterprises,89401,105559,105120,124866,115083,128479,136609,145194,149292,149678
6017,"El Dorado, CA",65,      Administrative and support and waste management and remediation services,204868,202313,219663,220616,230851,265020,313684,367168,339171,328333
6017,"El Dorado, CA",68,"    Educational services, health care, and social assistance",496268,525817,516335,515254,527313,553953,604083,632729,661509,701158
6017,"El Dorado, CA",69,      Educational services,49179,57590,60788,42586,32698,33699,34795,33415,33660,29536
6017,"El Dorado, CA",70,      Health care and social assistance,447089,468226,455547,472668,494616,520254,569288,599314,627849,671622
6017,"El Dorado, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",279075,297361,303496,340134,364080,394073,460089,519650,550177,579915
6017,"El Dorado, CA",76,"      Arts, entertainment, and recreation",85965,95222,103258,120429,117944,117159,136158,144510,152047,159205
6017,"El Dorado, CA",79,      Accommodation and food services,193109,202140,200238,219705,246136,276914,323932,375140,398130,420710
6017,"El Dorado, CA",82,    Other services (except government and government enterprises),173005,166986,169381,171211,185193,195303,200654,212151,228591,239936
6017,"El Dorado, CA",83,Government and government enterprises,843394,841528,835807,893819,955764,1006935,1060556,1057198,1082267,1119862
6017,"El Dorado, CA",,Addenda:,,,,,,,,,,
6017,"El Dorado, CA",87,Natural resources and mining,18870,17734,(D),37567,40825,48197,29410,24131,26271,28937
6017,"El Dorado, CA",88,Trade,482452,513962,(D),558061,558959,587711,587329,616307,633567,678948
6017,"El Dorado, CA",89,Transportation and utilities,262606,372864,(D),178133,152275,125695,304676,377299,242477,378604
6017,"El Dorado, CA",90,Manufacturing and information,272590,258516,257019,294995,313982,436209,472022,484663,503088,503626
6017,"El Dorado, CA",91,Private goods-producing industries 2/,736224,661800,(D),680110,723860,847441,888175,922307,1098738,1142073
6017,"El Dorado, CA",92,Private services-providing industries 3/,4253442,4515106,(D),4674344,4951078,5215622,5741676,6261228,6465853,7040895
6019,"Fresno, CA",1,All industry total,34079616,35720696,35315551,37604735,39655788,41530645,43135475,45781155,47838637,50736641
6019,"Fresno, CA",2,  Private industries,28270035,29755793,29394975,31454919,33231157,34740500,36095487,38517014,40145836,42700430
6019,"Fresno, CA",3,"    Agriculture, forestry, fishing and hunting",3667144,4283221,3751952,4640117,4816169,4637691,4519018,4853166,4753085,4539837
6019,"Fresno, CA",6,"    Mining, quarrying, and oil and gas extraction",412417,484578,514519,449304,414032,202652,187786,270159,327639,249862
6019,"Fresno, CA",10,    Utilities,937925,1080807,748756,720671,775015,701503,1000968,1439274,1262430,1505096
6019,"Fresno, CA",11,    Construction,1047042,991413,1011385,1138741,1236363,1389820,1522313,1680289,1832845,1910261
6019,"Fresno, CA",12,    Manufacturing,2294454,2226091,2287080,2403251,2531423,2849570,2843453,2977521,3017566,3119518
6019,"Fresno, CA",13,      Durable goods manufacturing,759375,787305,765015,827131,829575,907256,937722,1025606,1131545,1144917
6019,"Fresno, CA",25,      Nondurable goods manufacturing,1535079,1438786,1522065,1576121,1701847,1942313,1905731,1951915,1886021,1974601
6019,"Fresno, CA",34,    Wholesale trade,1768701,1992474,2030640,2104414,2285522,2483575,2430980,2483248,2576689,2753683
6019,"Fresno, CA",35,    Retail trade,2302890,2269505,2328921,2431460,2498225,2662658,2762016,2848728,2895647,3052837
6019,"Fresno, CA",36,    Transportation and warehousing,913872,975757,951286,973775,992237,1046775,1107852,1195747,1380594,1518128
6019,"Fresno, CA",45,    Information,835700,870697,919329,1013101,1034845,1094872,1079921,1091215,1079338,(D)
6019,"Fresno, CA",50,"    Finance, insurance, real estate, rental, and leasing",7160610,7424017,7361336,7752961,8427405,8982926,9401423,10072391,10846177,11990071
6019,"Fresno, CA",51,      Finance and insurance,1226399,1293401,1267731,1267375,1397706,1475787,1495666,1636397,1695701,1713095
6019,"Fresno, CA",56,      Real estate and rental and leasing,5934211,6130616,6093605,6485586,7029699,7507138,7905757,8435994,9150476,10276976
6019,"Fresno, CA",59,    Professional and business services,2288292,2250755,2309593,2376469,2436162,2520507,2637669,2744169,2917885,3178709
6019,"Fresno, CA",60,"      Professional, scientific, and technical services",1217369,1135277,1140485,1155768,1227250,1252146,1285175,1324758,1388154,1465964
6019,"Fresno, CA",64,      Management of companies and enterprises,246251,259897,267897,288923,293543,291902,295272,302337,300462,408713
6019,"Fresno, CA",65,      Administrative and support and waste management and remediation services,824672,855581,901211,931778,915369,976460,1057222,1117074,1229269,1304033
6019,"Fresno, CA",68,"    Educational services, health care, and social assistance",3089042,3217466,3380676,3565181,3738166,3970511,4297741,4493867,4732708,5043262
6019,"Fresno, CA",69,      Educational services,213856,232257,235274,208152,201496,193124,214942,200157,205491,220203
6019,"Fresno, CA",70,      Health care and social assistance,2875186,2985209,3145401,3357029,3536671,3777388,4082798,4293709,4527217,4823058
6019,"Fresno, CA",75,"    Arts, entertainment, recreation, accommodation, and food services",801332,869183,951681,1011248,1130276,1241474,1323299,1366783,1448269,1545755
6019,"Fresno, CA",76,"      Arts, entertainment, and recreation",102516,110225,127209,138374,153029,162898,176527,183771,202566,209992
6019,"Fresno, CA",79,      Accommodation and food services,698817,758958,824472,872874,977247,1078575,1146772,1183012,1245703,1335763
6019,"Fresno, CA",82,    Other services (except government and government enterprises),750614,819829,847821,874225,915318,955967,981047,1000458,1074964,(D)
6019,"Fresno, CA",83,Government and government enterprises,5809581,5964903,5920576,6149816,6424630,6790144,7039988,7264141,7692801,8036211
6019,"Fresno, CA",,Addenda:,,,,,,,,,,
6019,"Fresno, CA",87,Natural resources and mining,4079561,4767799,4266472,5089421,5230200,4840343,4706804,5123325,5080724,4789699
6019,"Fresno, CA",88,Trade,4071591,4261978,4359561,4535874,4783747,5146234,5192996,5331976,5472336,5806521
6019,"Fresno, CA",89,Transportation and utilities,1851797,2056564,1700042,1694446,1767252,1748278,2108821,2635020,2643025,3023224
6019,"Fresno, CA",90,Manufacturing and information,3130154,3096789,3206409,3416352,3566268,3944441,3923374,4068735,4096904,(D)
6019,"Fresno, CA",91,Private goods-producing industries 2/,7421057,7985303,7564936,8631413,8997986,9079732,9072571,9781135,9931135,9819478
6019,"Fresno, CA",92,Private services-providing industries 3/,20848978,21770490,21830039,22823505,24233171,25660768,27022916,28735878,30214701,32880952
6021,"Glenn, CA",1,All industry total,1025675,1072436,1043807,1168835,1057173,1073734,1140488,1133067,1291049,1367264
6021,"Glenn, CA",2,  Private industries,860719,905364,878882,999235,885483,889102,959077,948034,1092163,1160479
6021,"Glenn, CA",3,"    Agriculture, forestry, fishing and hunting",302381,357268,348172,425489,256955,225021,271250,219862,329040,308814
6021,"Glenn, CA",6,"    Mining, quarrying, and oil and gas extraction",47688,34243,21971,15979,17021,6998,5954,9333,8771,8103
6021,"Glenn, CA",10,    Utilities,9880,9531,7838,(D),8152,9270,9916,10176,9859,11734
6021,"Glenn, CA",11,    Construction,40330,35640,26955,27024,29523,36011,33400,37651,38644,38971
6021,"Glenn, CA",12,    Manufacturing,48115,49158,52996,77486,92855,92445,91823,96902,99930,105962
6021,"Glenn, CA",13,      Durable goods manufacturing,(D),32232,33724,40885,47278,52529,55466,60194,62494,66064
6021,"Glenn, CA",25,      Nondurable goods manufacturing,(D),16925,19272,36601,45577,39915,36357,36708,37435,39897
6021,"Glenn, CA",34,    Wholesale trade,39945,39723,37222,40124,47479,56371,55461,52894,55123,59092
6021,"Glenn, CA",35,    Retail trade,41064,42193,46137,47337,49192,55845,59371,60082,59277,64822
6021,"Glenn, CA",36,    Transportation and warehousing,34210,34315,34475,33887,34198,37999,39137,41342,42553,44696
6021,"Glenn, CA",45,    Information,(D),(D),(D),(D),(D),192,106,3851,(D),12036
6021,"Glenn, CA",50,"    Finance, insurance, real estate, rental, and leasing",205660,209594,206457,219635,244801,256690,270803,290959,306716,366851
6021,"Glenn, CA",51,      Finance and insurance,20807,23356,22075,21795,27277,27146,27402,30345,31737,30494
6021,"Glenn, CA",56,      Real estate and rental and leasing,184854,186237,184382,197840,217524,229545,243401,260614,274980,336357
